name_code,kingdom,kingdom_c,phylum,phylum_c,class,class_c,order,order_c,family,family_c,genus,genus_c,name,species,infraspecies_marker,infraspecies,infraspecies2_marker,infraspecies2,author,author2,common_name_c,is_alien,is_invasive,is_cultivated,is_endemic,cites_code,iucn_code,coa_code
441928,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Zingiberales,薑目,Musaceae,芭蕉科,Musa,,Musa formobisiana,formobisiana,,,,,"H.L.Chiu, C.T.Shii &amp; T.Y.A.Yang.",,臺拔芭蕉,1,0,1,,,,
441929,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Zingiberales,薑目,Musaceae,芭蕉科,Musa,,Musa liukiuensis,liukiuensis,,,,,Makino,,琉球絲芭蕉,1,0,1,,,,
443708,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Zingiberales,薑目,Musaceae,芭蕉科,Musa,,Musa ornata,ornata,,,,,Roxb.,,紫夢幻蕉,1,0,1,,,LC,
433692,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Zingiberales,薑目,Musaceae,芭蕉科,Musa,,Musa sapientum,sapientum,,,,,L.,,香蕉,1,0,0,,,,
417984,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Zingiberales,薑目,Musaceae,芭蕉科,Musa,,Musa textilis,textilis,,,,,Née,,馬尼拉麻蕉,1,0,1,,,,
443669,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Zingiberales,薑目,Musaceae,芭蕉科,Musa,,Musa uranoscopos,uranoscopos,,,,,Lour.,,芭蕉,1,0,1,,,,
441823,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Asparagaceae,天門冬科,Muscari,,Muscari armeniacum,armeniacum,,,,,Leicht. ex Baker,,串鈴花,1,0,1,,,,
442745,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Gentianales,龍膽目,Rubiaceae,茜草科,Mussaenda,,Mussaenda erythrophylla,erythrophylla,,,,,Schumach &amp; Thonn.,,紅玉葉金花;紅玉葉金花,1,0,1,,,LC,
443052,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Gentianales,龍膽目,Rubiaceae,茜草科,Mussaenda,,Mussaenda frondosa,frondosa,,,,,L.,,洋玉葉金花,1,0,1,,,,
203458,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Boraginales,紫草目,Boraginaceae,紫草科,Myosotis,,Myosotis arvensis,arvensis,,,,,(L.) Hill,,野勿忘草,1,0,0,,,,
203417,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Saxifragales,虎耳草目,Haloragaceae,小二仙草科,Myriophyllum,,Myriophyllum aquaticum,aquaticum,,,,,(Vell.) Verdc.,,粉綠狐尾藻,1,0,0,,,,
203420,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Saxifragales,虎耳草目,Haloragaceae,小二仙草科,Myriophyllum,,Myriophyllum ussuriense,ussuriense,,,,,(Regel) Maxim.,,烏蘇里聚藻,1,0,0,,,LC,
441522,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Magnoliales,木蘭目,Myristicaceae,肉荳蔻科,Myristica,,Myristica fragrans,fragrans,,,,,Houtt.,,肉豆蔻,1,0,1,,,DD,
442166,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Fabales,豆目,Fabaceae,豆科,Myroxylon,,Myroxylon balsamum,balsamum,,,,,(L.) Harm.,,祕魯膠樹,1,0,1,,,LC,
442167,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Fabales,豆目,Fabaceae,豆科,Myroxylon,,Myroxylon toluiferum,toluiferum,,,,,Humb. &amp; Kunth,,托路膠樹,1,0,1,,,,
442672,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Cactaceae,仙人掌科,Myrtillocactus,,Myrtillocactus geometrizans,geometrizans,,,,,(Mart.) Console,,漿果仙人柱,1,0,1,,,LC,
441605,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Alismatales,澤瀉目,Hydrocharitaceae,水鱉科,Najas,,Najas guadalupensis,guadalupensis,,,,,(Spreng.) Magnus,,瓜達魯帕茨藻,1,0,1,,,LC,
417818,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Ranunculales,毛茛目,Berberidaceae,小檗科,Nandina,,Nandina domestica,domestica,,,,,Thunb.,,南天竹;闌南天,1,0,1,,,,
441793,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Amaryllidaceae,石蒜科,Narcissus,,Narcissus hybridus,hybridus,,,,,Hort.,,雜交水仙,1,0,1,,,,
441790,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Amaryllidaceae,石蒜科,Narcissus,,Narcissus paeticus,paeticus,,,,,L.,,口紅水仙花,1,0,1,,,,
441791,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Amaryllidaceae,石蒜科,Narcissus,,Narcissus papyraceus,papyraceus,,,,,Ker Gawl.,,本白水仙花,1,0,1,,,,
441792,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Amaryllidaceae,石蒜科,Narcissus,,Narcissus pseudo-narcissus,pseudo-narcissus,,,,,L.f.,,洋水仙,1,0,1,,,,
429827,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Brassicales,十字花目,Brassicaceae,十字花科,Nasturtium,,Nasturtium officinale,officinale,,,,,W.T. Aiton,,水芥菜,1,0,0,,,LC,
442852,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Lamiales,唇形目,Gesneriaceae,苦苣苔科,Nautilocalyx,,Nautilocalyx lynchii,lynchii,,,,,(Hook.f.) Sprague,,紫鳳草,1,0,1,,,,
443048,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Vitales,葡萄目,Vitaceae,葡萄科,Nekemias,,Nekemias grossedentata,grossedentata,,,,,(Hand.-Mazz.) J.Wen &amp; Z.L.Nie,,顯齒羽葉山葡萄,1,0,1,,,,
433398,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Lamiales,唇形目,Acanthaceae,爵床科,Nelsonia,,Nelsonia canescens,canescens,,,,,Nees ex Hemsl.,,瘤子草,1,0,0,,,LC,
203816,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Proteales,山龍眼目,Nelumbonaceae,蓮科,Nelumbo,,Nelumbo nucifera,nucifera,,,,,Gaertn.,,蓮;荷花;荷,1,0,0,,,,
442853,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Lamiales,唇形目,Gesneriaceae,苦苣苔科,Nematanthus,,Nematanthus gregarius,gregarius,,,,,D.L.Denh.,,袋鼠花,1,0,1,,,,
442673,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Cactaceae,仙人掌科,Neobuxbaumia,,Neobuxbaumia polylophus,polylophus,,,,,(DC.) Backbg.,,雞冠仙人球,1,0,1,,,,
442674,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Cactaceae,仙人掌科,Neochilenia,,Neochilenia napina,napina,,,,,(Phil.) Backbg.,,智利仙人柱,1,0,1,,,,
433399,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Orchidaceae,蘭科,Neofinetia,,Neofinetia falcata,falcata,,,,,(Thunb.) H.H. Hu,,風蘭,1,0,1,,,,
442618,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Cactaceae,仙人掌科,Neolloydia,,Neolloydia grandiflora,grandiflora,,,,,(Otto) Knuth,,小栗仙人球,1,0,1,,,,
425348,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Iridaceae,鳶尾科,Neomarica,,Neomarica longifolia,longifolia,,,,,(Link &amp; Otto) Sprague,,長葉馬蝶;黃花巴西鳶尾,1,0,0,,,,
417991,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Iridaceae,鳶尾科,Neomarica,,Neomarica northiana,northiana,,,,,(Schneev.) Sprague,,馬蝶花,1,0,1,,,,
203199,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Fabales,豆目,Fabaceae,豆科,Neonotonia,,Neonotonia wightii,wightii,,,,,(Graham ex Wight &amp; Arn.) J.A.Lackey,,爪哇大豆,1,0,0,,,LC,
441965,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Poales,禾本目,Bromeliaceae,鳳梨科,Neoregelia,,Neoregelia ampullacea,ampullacea,,,,,(Morr.) L.B.Smith,,曲葉鳳梨,1,0,1,,,,
441966,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Poales,禾本目,Bromeliaceae,鳳梨科,Neoregelia,,Neoregelia carolinae,carolinae,,,,,L.B.Sm,,五彩鳳梨,1,0,1,,,,
417612,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Poales,禾本目,Bromeliaceae,鳳梨科,Neoregelia,,Neoregelia eleutheropetala,eleutheropetala,,,,,(Ule) L.B. Sm.,,五彩鳳梨,1,0,1,,,,
441967,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Poales,禾本目,Bromeliaceae,鳳梨科,Neoregelia,,Neoregelia hybrida,hybrida,,,,,Pinkie,,油點鳳梨,1,0,1,,,,
418187,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Poales,禾本目,Bromeliaceae,鳳梨科,Neoregelia,,Neoregelia spectabilis,spectabilis,,,,,(T. Moore) L.B. Sm.,,端紅鳳梨,1,0,1,,,,
441968,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Poales,禾本目,Bromeliaceae,鳳梨科,Neoregelia,,Neoregelia zonata,zonata,,,,,(Mez) L.B.Smith,,紫紋鳳梨,1,0,1,,,,
427875,Animalia,動物界,Arthropoda,節肢動物門,Arachnida,蛛形綱,Mesostigmata,中氣門蟎目,Phytoseiidae,捕植蟎科,Neoseiulus,,Neoseiulus cucumeris,cucumeris,,,,,"(Oudemans, 1930)",,胡瓜小新綏蟎,1,0,0,,,,
427876,Animalia,動物界,Arthropoda,節肢動物門,Arachnida,蛛形綱,Mesostigmata,中氣門蟎目,Phytoseiidae,捕植蟎科,Neoseiulus,,Neoseiulus fallacis,fallacis,,,,,"(Garman, 1948)",,法拉斯捕植蟎,1,0,0,,,,
442404,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Sapindales,無患子目,Sapindaceae,無患子科,Nephelium,,Nephelium lappaceum,lappaceum,,,,,L.,,紅毛丹,1,0,1,,,LC,
442405,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Sapindales,無患子目,Sapindaceae,無患子科,Nephelium,,Nephelium malaiense,malaiense,,,,,Griff.,,馬來龍眼,1,0,1,,,,
417570,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Sapindales,無患子目,Sapindaceae,無患子科,Nephelium,,Nephelium mutabile,mutabile,,,,,Blume,,山荔枝,1,0,1,,,,
430499,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Fabales,豆目,Fabaceae,豆科,Neptunia,,Neptunia plena,plena,,,,,(L.) Benth.,,直立水含羞草,1,0,0,,,LC,
427752,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Fabales,豆目,Fabaceae,豆科,Neptunia,,Neptunia pubescens,pubescens,,,,,Benth.,,毛水含羞,1,0,0,,,,
433400,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Gentianales,龍膽目,Apocynaceae,夾竹桃科,Nerium,,Nerium oleander,oleander,,,,,L.,,夾竹桃;紅花夾竹桃,1,0,1,,,LC,
202649,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Brassicales,十字花目,Brassicaceae,十字花科,Neslia,,Neslia paniculata,paniculata,,,,,(L.) Desv.,,球果芥,1,0,0,,,,
204719,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Solanales,茄目,Solanaceae,茄科,Nicandra,,Nicandra physalodes,physalodes,,,,,(L.) Gaertn.,,大本炮仔草;假酸漿,1,0,0,,,,
441945,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Zingiberales,薑目,Zingiberaceae,薑科,Nicolaia,,Nicolaia elatior,elatior,,,,,(Jack.) Horan.,,火炬薑,1,0,1,,,,
418282,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Solanales,茄目,Solanaceae,茄科,Nicotiana,,Nicotiana alata,alata,,,,,Link &amp; Otto,,翼柄煙草,1,0,0,,,,
400964,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Solanales,茄目,Solanaceae,茄科,Nicotiana,,Nicotiana plumbaginifolia,plumbaginifolia,,,,,Viv.,,皺葉煙草,1,0,0,,,,
442809,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Solanales,茄目,Solanaceae,茄科,Nicotiana,,Nicotiana sanderae,sanderae,,,,,Hort. Sander ex W.Wats.,,花煙草,1,0,1,,,,
427627,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Solanales,茄目,Solanaceae,茄科,Nicotiana,,Nicotiana tabacum,tabacum,,,,,L.,,煙草,1,0,0,,,,
441986,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Poales,禾本目,Bromeliaceae,鳳梨科,Nidularium,,Nidularium antoineanum,antoineanum,,,,,Wawra,,酒瓶鳳梨,1,0,1,,,,
441987,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Poales,禾本目,Bromeliaceae,鳳梨科,Nidularium,,Nidularium fulgens,fulgens,,,,,Lem.,,紅杯鳥巢鳳梨,1,0,1,,,,
441988,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Poales,禾本目,Bromeliaceae,鳳梨科,Nidularium,,Nidularium innocentii,innocentii,,,,,Lem.,,金線鳥巢鳳梨,1,0,1,,,,
442816,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Solanales,茄目,Solanaceae,茄科,Nierembergia,,Nierembergia caerulea,caerulea,,,,,Sealy,,紫高盃花,1,0,1,,,,
442817,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Solanales,茄目,Solanaceae,茄科,Nierembergia,,Nierembergia frutescens,frutescens,,,,,Dur.,,高盃花,1,0,1,,,,
442012,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Ranunculales,毛茛目,Ranunculaceae,毛茛科,Nigella,,Nigella damascena,damascena,,,,,L.,,黑種草,1,0,1,,,,
442675,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Cactaceae,仙人掌科,Nopalea,,Nopalea cochenillifera,cochenillifera,,,,,(L.) Salm-Dyck,,臙脂仙人掌,1,0,1,,,DD,
442676,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Cactaceae,仙人掌科,Nopalxochia,,Nopalxochia ackermannii,ackermannii,,,,,(Haw.) Knuth,,孔雀仙人掌,1,0,1,,,,
442677,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Cactaceae,仙人掌科,Notocactus,,Notocactus mammulosus,mammulosus,,,,,(Lem.) Berger.,,黃雲仙人球,1,0,1,,,,
442678,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Cactaceae,仙人掌科,Notocactus,,Notocactus ottonis,ottonis,,,,,(Lehm.) Berger,,華貴仙人球,1,0,1,,,,
442679,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Cactaceae,仙人掌科,Notocactus,,Notocactus scopa,scopa,,,,,(Spreng.) Berger,,乾果仙人球,1,0,1,,,,
433879,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Nymphaeales,睡蓮目,Nymphaeaceae,睡蓮科,Nuphar,,Nuphar japonica,japonica,,,,,DC.,,日本萍蓬草,1,0,0,,,,
442527,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Aizoaceae,番杏科,Nycteranthus,,Nycteranthus pentagonus,pentagonus,,,,,(L.Bolus) Schwant.,,五角月香花,1,0,1,,,,
442680,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Caryophyllales,石竹目,Cactaceae,仙人掌科,Nyctocereus,,Nyctocereus serpentinus,serpentinus,,,,,(Lag. &amp; Rodr.) Britton &amp; Rose,,仙人鞭,1,0,1,,,,
417813,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Nymphaeales,睡蓮目,Nymphaeaceae,睡蓮科,Nymphaea,,Nymphaea capensis,capensis,,,,,Thunb.,,非洲睡蓮,1,0,0,,,,
441494,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Nymphaeales,睡蓮目,Nymphaeaceae,睡蓮科,Nymphaea,,Nymphaea colorata,colorata,,,,,Peter,,袖珍睡蓮,1,0,1,,,,
433906,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Nymphaeales,睡蓮目,Nymphaeaceae,睡蓮科,Nymphaea,,Nymphaea lotus dentata,lotus,var.,dentata,,,,Schum. &amp; Thonn.,齒葉睡蓮;齒葉夜睡蓮,1,0,0,,,,
441495,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Nymphaeales,睡蓮目,Nymphaeaceae,睡蓮科,Nymphaea,,Nymphaea mexicana,mexicana,,,,,Zucc.,,黃睡蓮,1,0,1,,,,
441496,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Nymphaeales,睡蓮目,Nymphaeaceae,睡蓮科,Nymphaea,,Nymphaea odorata,odorata,,,,,Aiton,,香睡蓮,1,0,1,,,LC,
417865,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Nymphaeales,睡蓮目,Nymphaeaceae,睡蓮科,Nymphaea,,Nymphaea rubra,rubra,,,,,Roxb. ex Salisb.,,紅花睡蓮,1,0,0,,,LC,
417695,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Psittaciformes,鸚形目,Psittacidae,鸚鵡科,Nymphicus,,Nymphicus hollandicus,hollandicus,,,,,"(Kerr, 1792)",,玄鳳鸚鵡,1,0,1,,,LC,
203379,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asterales,菊目,Menyanthaceae,睡菜科,Nymphoides,,Nymphoides peltata,peltata,,,,,(S.G. Gmel.) Kuntze,,荇菜,1,0,0,,,LC,
441998,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Poales,禾本目,Poaceae,禾本科,Ochlandra,,Ochlandra capitata,capitata,,,,,(Kunth) E.G.Camus,,奧克蘭竹,1,0,1,,,,
443039,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Malpighiales,黃褥花目,Ochnaceae,金蓮木科,Ochna,,Ochna serrulata,serrulata,,,,,Walp.,,鋸葉黃梅;桂葉黃梅;小桂葉黃梅,1,0,1,,,LC,
443598,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Malpighiales,黃褥花目,Ochnaceae,金蓮木科,Ochna,,Ochna thomasiana,thomasiana,,,,,Engl. &amp; Gilg,,桂葉黃梅,1,0,1,,,LC,
442451,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Malvales,錦葵目,Malvaceae,錦葵科,Ochroma,,Ochroma bicolor,bicolor,,,,,Rowlee,,瓜比萊斯輕木,1,0,1,,,,
442452,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Malvales,錦葵目,Malvaceae,錦葵科,Ochroma,,Ochroma lagopus,lagopus,,,,,Sw.,,西印度白塞木,1,0,1,,,,
442453,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Malvales,錦葵目,Malvaceae,錦葵科,Ochroma,,Ochroma limonensis,limonensis,,,,,Rowlee,,林檬白塞木,1,0,1,,,,
442789,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Gentianales,龍膽目,Apocynaceae,夾竹桃科,Ochrosia,,Ochrosia acuminata,acuminata,,,,,Trimen,,奧克羅木,1,0,1,,,,
203508,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Lamiales,唇形目,Lamiaceae,唇形科,Ocimum,,Ocimum basilicum,basilicum,,,,,L.,,羅勒;零陵香;灰羅勒,1,0,0,,,,
203509,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Lamiales,唇形目,Lamiaceae,唇形科,Ocimum,,Ocimum gratissimum,gratissimum,,,,,L.,,美羅勒;印度零陵香,1,0,0,,,,
203510,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Lamiales,唇形目,Lamiaceae,唇形科,Ocimum,,Ocimum sanctum,sanctum,,,,,L.,,神羅勒;蕙草;零陵香,1,0,0,,,,
431434,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Ocnerodrilidae,寒䘆蚓科,Ocnerodrilus,,Ocnerodrilus occidentalis,occidentalis,,,,,"Eisen, 1878",,西土寒䘆蚓,1,0,0,,,,
442870,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Lamiales,唇形目,Acanthaceae,爵床科,Odontonema,,Odontonema tubaeforme,tubaeforme,,,,,(Bertol.) Kuntze,,紅樓花,1,0,1,,,,
203793,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Myrtales,桃金孃目,Onagraceae,柳葉菜科,Oenothera,,Oenothera biennis,biennis,,,,,L.,,月見草,1,0,0,,,,
432491,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Myrtales,桃金孃目,Onagraceae,柳葉菜科,Oenothera,,Oenothera drummondii,drummondii,,,,,Hook.,,海邊月見草;月見草;待宵花;夜來香,1,0,0,,,,
433403,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Myrtales,桃金孃目,Onagraceae,柳葉菜科,Oenothera,,Oenothera rosea,rosea,,,,,L'Hér. ex Aiton,,夕化妝;粉花月見草,1,0,0,,,,
441297,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Myrtales,桃金孃目,Onagraceae,柳葉菜科,Oenothera,,Oenothera speciosa,speciosa,,,,,Nutt.,,美麗月見草,1,0,0,,,,
203796,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Myrtales,桃金孃目,Onagraceae,柳葉菜科,Oenothera,,Oenothera stricta,stricta,,,,,Ledeb. ex Link,,待宵草,1,0,0,,,,
203797,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Myrtales,桃金孃目,Onagraceae,柳葉菜科,Oenothera,,Oenothera tetraptera,tetraptera,,,,,Cav.,,四翅月見草,1,0,0,,,,
421597,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Gentianales,龍膽目,Rubiaceae,茜草科,Oldenlandiopsis,,Oldenlandiopsis callitrichoides,callitrichoides,,,,,(Griseb.) Terrell &amp; W.H. Lewis,,匍匐微耳草,1,0,0,,,,
442832,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Lamiales,唇形目,Oleaceae,木犀科,Olea,,Olea europaea,europaea,,,,,L.,,油橄欖,1,0,1,,,,
424990,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Coleoptera,鞘翅目,Coccinellidae,瓢蟲科,Olla,,Olla v-nigrum,v-nigrum,,,,,"(Mulsant, 1866)",,楔斑溜瓢蟲,1,0,0,,,,
425373,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Orchidaceae,蘭科,Oncidium,,Oncidium flexuosum,flexuosum,,,,,Lodd.,,文心蘭,1,0,0,,,,
441670,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Orchidaceae,蘭科,Oncidium,,Oncidium guttatum,guttatum,,,,,(L.) Rchb.f.,,油點瘤唇蘭,1,0,1,,,,
441671,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Orchidaceae,蘭科,Oncidium,,Oncidium papilio,papilio,,,,,Lindl.,,飛蝶蘭,1,0,1,,,,
441672,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Orchidaceae,蘭科,Oncidium,,Oncidium sphacelatum,sphacelatum,,,,,Lindl.,,焦點瘤唇蘭,1,0,1,,,,
441673,Plantae,植物界,Tracheophyta,維管束植物門,Magnoliopsida,木蘭綱,Asparagales,天門冬目,Orchidaceae,蘭科,Oncidium,,Oncidium splendidum,splendidum,,,,,A.Rich. ex Duch.,,單頂葉瘤唇蘭,1,0,1,,,,
382789,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Salmoniformes,鮭形目,Salmonidae,鮭科,Oncorhynchus,,Oncorhynchus mykiss,mykiss,,,,,"(Walbaum, 1792)",,麥奇鈎吻鮭;麥奇鉤吻鮭;麥奇大麻哈魚;麥奇鉤吻鱒;鱒魚;虹鱒,1,0,0,,,,
